video_id,video_title,stream_date,video_url,published_at,duration_seconds,view_count,like_count,comment_sample_count,is_singing_stream,is_member_only,is_upcoming,status,entry_count,song_count,category_count,selected_comment_id,selected_comment_author,selected_comment_is_pinned,selected_comment_timestamp_count,issue,scraped_at
44XkKsCEZhU,【歌回】週末深夜歌回🌸一起開開心心的過端午連假吧!!【伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-06-09,https://www.youtube.com/watch?v=44XkKsCEZhU,2024-06-09T11:19:20-07:00,11201,847,137,3,true,false,false,ok,13,13,0,UgwrRIab4cpipm90EyB4AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
8xGHOLR2WeY,【歌回】戀愛歌回🌸今天也要帶給你滿滿的幸福能量💖 #初見歡迎 【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-06-05,https://www.youtube.com/watch?v=8xGHOLR2WeY,2024-06-05T10:02:39-07:00,17090,1131,135,3,true,false,false,ok,18,18,0,UgyRk8JFB6G3BLsM9CR4AaABAg,@MOMO-no3rc,true,18,,2026-05-27T04:50:28.595Z
m1Pu8pxB7kw,【歌回】週末深夜歌回🌸唱一些舒眠的歌 伴你入眠~初見歡迎!【 深夜歌回 53｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-06-02,https://www.youtube.com/watch?v=m1Pu8pxB7kw,2024-06-02T10:55:19-07:00,9741,919,148,3,true,false,false,ok,16,16,0,UgwCnHr29uPSaccN_nh4AaABAg,@MOMO-no3rc,true,16,,2026-05-27T04:50:28.595Z
Uda24c6HmTU,【歌回】五個字歌回🌸呀咧呀咧~無法阻止的強迫症歌單✨【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-05-29,https://www.youtube.com/watch?v=Uda24c6HmTU,2024-05-29T09:10:29-07:00,13896,811,125,2,true,false,false,ok,16,16,0,UgxtOzanB13CFohpW4l4AaABAg,@MOMO-no3rc,true,16,,2026-05-27T04:50:28.595Z
m_GZpG5OBdA,【歌回】週末深夜歌回🌸漫漫長夜，一起度過美好時光吧💖【 深夜歌回 52｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-05-26,https://www.youtube.com/watch?v=m_GZpG5OBdA,2024-05-26T10:43:05-07:00,9348,981,142,2,true,false,false,ok,12,12,0,Ugyhvlx-eQDbQaCW8KB4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
h9CQ6aXUA9I,【歌回】告五人 五月天 伍佰老師歌回🌸五月有很多很棒的歌，想分享給你💖 初見歡迎~【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-05-22,https://www.youtube.com/watch?v=h9CQ6aXUA9I,2024-05-22T10:08:34-07:00,17360,1203,173,2,true,false,false,ok,17,17,0,Ugyetf9jeQx8CHZzAup4AaABAg,@MOMO-no3rc,true,17,,2026-05-27T04:50:28.595Z
HMKrNQmPqPg,【歌回】週末深夜歌回🌸今晚唱些慢慢又好睡的歌~【 深夜歌回 51｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-05-19,https://www.youtube.com/watch?v=HMKrNQmPqPg,2024-05-19T11:03:41-07:00,10365,916,149,2,true,false,false,ok,20,19,1,UgxLTG4R14CJDWIzbKp4AaABAg,@MOMO-no3rc,true,20,,2026-05-27T04:50:28.595Z
yuCLzyLYcSA,【歌回】超級星光大道歌回⭐星光幫金曲回憶殺!!【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-05-15,https://www.youtube.com/watch?v=yuCLzyLYcSA,2024-05-15T09:36:29-07:00,15468,933,123,5,true,false,false,ok,17,17,0,UgyjsLJa9woTl0WPLlh4AaABAg,@MOMO-no3rc,true,17,,2026-05-27T04:50:28.595Z
WgVAyXTJjks,【歌回】週末深夜歌回🌸賀深夜台半百了～感謝大家！初見歡迎🎵【 深夜歌回 50｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-05-12,https://www.youtube.com/watch?v=WgVAyXTJjks,2024-05-12T11:08:20-07:00,10617,1089,163,3,true,false,false,ok,22,22,0,UgxB-w1cQFFqpumyGmp4AaABAg,@MOMO-no3rc,true,22,,2026-05-27T04:50:28.595Z
MEKWWYSJY9k,【歌回】週末深夜歌回🌸夜晚放鬆聽歌聊聊天💖【 深夜歌回 49｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-05-05,https://www.youtube.com/watch?v=MEKWWYSJY9k,2024-05-05T10:46:19-07:00,9452,806,135,3,true,false,false,ok,16,16,0,UgyZgN6trTVpCw0xbN94AaABAg,@MOMO-no3rc,true,16,,2026-05-27T04:50:28.595Z
Kot5kVenxeE,【歌回】六千訂慶祝歌回🌸唱唱那些開心的歌 #初見歡迎 【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-05-01,https://www.youtube.com/watch?v=Kot5kVenxeE,2024-05-01T10:15:20-07:00,17936,1209,174,16,true,false,false,ok,26,26,0,UgysNUMIMqs5lsRByVF4AaABAg,@MOMO-no3rc,true,26,,2026-05-27T04:50:28.595Z
rsrieyf_gts,【歌回】週末深夜歌回🌸這週也辛苦了，一起進來聊聊吧~願你今夜有個好眠💖【 深夜歌回 48｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-04-28,https://www.youtube.com/watch?v=rsrieyf_gts,2024-04-28T10:55:53-07:00,9840,1151,173,2,true,false,false,ok,15,14,1,UgyUy6NltwMk3VcPfOV4AaABAg,@MOMO-no3rc,true,15,,2026-05-27T04:50:28.595Z
xUPzXK7vsNs,【歌回】四個字歌回🌸抓住四月的尾巴~初見歡迎來聽一下唄✨【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-04-24,https://www.youtube.com/watch?v=xUPzXK7vsNs,2024-04-24T10:21:04-07:00,18152,1334,178,3,true,false,false,ok,33,33,0,UgxXVV-fidwar_fLtmR4AaABAg,@MOMO-no3rc,true,33,,2026-05-27T04:50:28.595Z
A3T6J4p2Ryw,【歌回】週末深夜歌回🌸【春季限定商品開賣中】～歡迎睡不著的一起來聊天、聽聽歌💕【 深夜歌回 47 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-04-21,https://www.youtube.com/watch?v=A3T6J4p2Ryw,2024-04-21T11:10:19-07:00,10614,1069,158,4,true,false,false,ok,18,18,0,Ugx2tUd4d7czvAgpAcZ4AaABAg,@MOMO-no3rc,true,18,,2026-05-27T04:50:28.595Z
axrqRCQ93m0,【歌回】你一定聽過的洗腦神曲🌸爆紅歌曲聽起乃ヽ( ﾟ∀ﾟ ) ﾉ 🍄蘑菇濃湯【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-04-17,https://www.youtube.com/watch?v=axrqRCQ93m0,2024-04-17T09:25:10-07:00,14589,1214,149,2,true,false,false,ok,14,14,0,Ugy6l4jvfQ1KDWgtTw94AaABAg,@MOMO-no3rc,true,14,,2026-05-27T04:50:28.595Z
yhY-ymTTU8o,【歌回】週末深夜歌回🌸夜深了，準備一些歌曲帶給你們滿滿的好心情！【 #深夜歌回 46 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-04-14,https://www.youtube.com/watch?v=yhY-ymTTU8o,2024-04-14T10:34:05-07:00,8747,956,145,3,true,false,false,ok,13,13,0,Ugy_z1Vv5jLghXSTM6d4AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
RsY6YRB0ofc,【歌回】偶像劇主題曲歌回🌸絕對經典！懷念歌曲回憶殺 💖【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-04-10,https://www.youtube.com/watch?v=RsY6YRB0ofc,2024-04-10T09:35:34-07:00,15435,1074,157,4,true,false,false,ok,18,18,0,UgwONQO61ZnJOzwVfat4AaABAg,@MOMO-no3rc,true,18,,2026-05-27T04:50:28.595Z
9XdkdQPhSJg,【歌回】週末深夜歌回🌸一起度過愉快的夜晚吧~初見歡迎🌙【 深夜歌回 45｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-04-07,https://www.youtube.com/watch?v=9XdkdQPhSJg,2024-04-07T10:37:58-07:00,8976,992,153,4,true,false,false,ok,14,14,0,UgzcqIJNfCd9ZpOGHCJ4AaABAg,@MOMO-no3rc,true,14,,2026-05-27T04:50:28.595Z
i0ATQEqG6OE,【歌回】復仇歌回🌸叫醒我的不是復仇，是地震，不會Pon的吧?( ˘•ω•˘ ) 【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-04-03,https://www.youtube.com/watch?v=i0ATQEqG6OE,2024-04-03T09:29:50-07:00,15082,944,136,4,true,false,false,ok,18,18,0,Ugzp8vywRYUDU8i-yxR4AaABAg,@MOMO-no3rc,true,18,,2026-05-27T04:50:28.595Z
xVZpIC6GM8s,【歌回】週末深夜歌回🌸輕聲細語地伴你入睡~❤️【 深夜歌回 44｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-03-31,https://www.youtube.com/watch?v=xVZpIC6GM8s,2024-03-31T10:41:11-07:00,9097,848,146,3,true,false,false,ok,11,11,0,Ugw_5JXHWM5HxOySlBJ4AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
1KzSlAo5VfM,【歌回】三個字歌回🌸3月眨眼就快過了，應景的強迫症歌單(`・ω・´)【 Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-03-27,https://www.youtube.com/watch?v=1KzSlAo5VfM,2024-03-27T08:49:56-07:00,12996,952,156,3,true,false,false,ok,18,18,0,UgzXQKgbs_AFQDBsgt14AaABAg,@MOMO-no3rc,true,18,,2026-05-27T04:50:28.595Z
ESPlWJhEL3o,【歌回】週末深夜歌回🌸讓我陪你度過漫漫長夜~初見歡迎!【 深夜歌回 43 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-03-24,https://www.youtube.com/watch?v=ESPlWJhEL3o,2024-03-24T10:46:18-07:00,9492,1124,159,2,true,false,false,ok,15,15,0,UgzpFU6wVbO9uPhBUIp4AaABAg,@MOMO-no3rc,true,15,,2026-05-27T04:50:28.595Z
DfssEa-amB4,【歌回】多語言歌回🌸唱日文歌的我非常稀有，希望你們會喜歡！😳 【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-03-20,https://www.youtube.com/watch?v=DfssEa-amB4,2024-03-20T09:23:03-07:00,14797,1019,151,4,true,false,false,ok,24,24,0,UgwFo9Dr6_xLvEtkAV94AaABAg,@MOMO-no3rc,true,24,,2026-05-27T04:50:28.595Z
IaiNpYsgFYE,【歌回】週末深夜歌回🌸溫柔地唱唱抒情歌～初見歡迎🌙【 深夜歌回 42｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-03-17,https://www.youtube.com/watch?v=IaiNpYsgFYE,2024-03-17T10:50:55-07:00,9667,1080,172,3,true,false,false,ok,21,21,0,Ugzy8weKA3Orq4ODnEd4AaABAg,@MOMO-no3rc,true,21,,2026-05-27T04:50:28.595Z
2qTXXZep1Uw,【歌回】帕魯歌回 🦕上工啦！白天當帕魯，晚上唱帕魯🌸 【幻獸帕魯｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-03-13,https://www.youtube.com/watch?v=2qTXXZep1Uw,2024-03-13T09:38:04-07:00,15461,887,130,2,true,false,false,ok,21,21,0,UgxsBnHcgq-x6O0kXml4AaABAg,@MOMO-no3rc,true,21,,2026-05-27T04:50:28.595Z
PqRYtXGOJQQ,【歌回】週末深夜歌回🌸用輕輕柔柔的唱歌伴你入眠💖【 深夜歌回 41 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-03-10,https://www.youtube.com/watch?v=PqRYtXGOJQQ,2024-03-10T10:38:08-07:00,8936,974,177,2,true,false,false,ok,22,22,0,Ugx-d-RaZmlMN5231jd4AaABAg,@MOMO-no3rc,true,22,,2026-05-27T04:50:28.595Z
vUGmm10PrAM,【歌回】寶貝歌回🌸準備好加入音符寶貝行列了嗎?💕【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-03-06,https://www.youtube.com/watch?v=vUGmm10PrAM,2024-03-06T09:21:58-08:00,13074,954,147,3,true,false,false,ok,33,33,0,UgwKV54sybvxQZ1rumd4AaABAg,@MOMO-no3rc,true,33,,2026-05-27T04:50:28.595Z
2R4xOp2N3Jk,【歌回】週末深夜歌回🌸陪你度過輕鬆愉快的夜晚💖【 深夜歌回 40 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-03-03,https://www.youtube.com/watch?v=2R4xOp2N3Jk,2024-03-03T09:45:42-08:00,9192,1150,167,4,true,false,false,ok,10,10,0,Ugw9f6UojFCZMT6OJxh4AaABAg,@MOMO-no3rc,true,10,,2026-05-27T04:50:28.595Z
oowZqiubyZ8,【歌回】甜甜戀愛歌回💕希望歌曲能傳達到你心裡！🌸【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-02-28,https://www.youtube.com/watch?v=oowZqiubyZ8,2024-02-28T08:33:58-08:00,15326,972,150,4,true,false,false,ok,20,20,0,UgwXUVHXwslArGn8dMZ4AaABAg,@MOMO-no3rc,true,20,,2026-05-27T04:50:28.595Z
rZY5UFwopTs,【歌回】週末深夜歌回🌸深夜就是要唱點嗨歌(♡˙︶˙♡) 初見さん大歓迎♪【 深夜歌回 39 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-02-25,https://www.youtube.com/watch?v=rZY5UFwopTs,2024-02-25T10:11:44-08:00,10768,1485,167,4,true,false,false,ok,17,17,0,UgyO6ZZVUv7uCXAXwbJ4AaABAg,@MOMO-no3rc,true,17,,2026-05-27T04:50:28.595Z
OgTwdTfulaU,【歌回】星星歌回🌟想用治癒的歌曲照亮你們！🌸【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-02-21,https://www.youtube.com/watch?v=OgTwdTfulaU,2024-02-21T09:25:10-08:00,16886,1006,142,5,true,false,false,ok,27,27,0,UgwTNKNyVLkJW3wr2QZ4AaABAg,@MOMO-no3rc,true,27,,2026-05-27T04:50:28.595Z
X8Uk62e6ayI,【歌回】周末 深夜歌回🌸聊聊天，用溫柔的歌聲陪你入眠吧🤍【 深夜歌回 38 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-02-18,https://www.youtube.com/watch?v=X8Uk62e6ayI,2024-02-18T09:55:04-08:00,9729,935,166,6,true,false,false,ok,22,22,0,Ugy_l4e0KlOnAJhasYd4AaABAg,@MOMO-no3rc,true,22,,2026-05-27T04:50:28.595Z
lpZ3e5Kbq2w,【歌回】情人節歌回💖 emo也沒關係🎵【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-02-14,https://www.youtube.com/watch?v=lpZ3e5Kbq2w,2024-02-14T08:59:59-08:00,15470,1207,161,2,true,false,false,ok,17,17,0,UgyWXMpoyx4MkAVL2X14AaABAg,@MOMO-no3rc,true,17,,2026-05-27T04:50:28.595Z
Q3fz-dljFhU,【歌回】懷舊老歌歌回🌸經典到不行 【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-02-07,https://www.youtube.com/watch?v=Q3fz-dljFhU,2024-02-07T09:32:54-08:00,18247,1414,174,3,true,false,false,ok,28,28,0,UgxBjisPDA1Y1_Fv_6d4AaABAg,@MOMO-no3rc,true,28,,2026-05-27T04:50:28.595Z
9F0SsYhBInM,【歌回】周末 深夜歌回🌸用輕柔的歌聲 伴你入眠zZZ【 深夜歌回 37 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-02-04,https://www.youtube.com/watch?v=9F0SsYhBInM,2024-02-04T09:57:59-08:00,9714,1172,188,4,true,false,false,ok,17,17,0,UgzQY-EU9k2kytpkQNR4AaABAg,@MOMO-no3rc,true,17,,2026-05-27T04:50:28.595Z
93s2spx5kZ4,【歌回】販賣機歌回🍓是中文經典歌曲，才不是很老呢🌸【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-01-31,https://www.youtube.com/watch?v=93s2spx5kZ4,2024-01-31T08:42:00-08:00,15666,990,149,3,true,false,false,ok,23,23,0,Ugw39VTQjKK54C-CQcd4AaABAg,@MOMO-no3rc,true,23,,2026-05-27T04:50:28.595Z
bH85vwUq0zM,【歌回】周末深夜歌回🌸一月要結束了，唱唱撫慰人心的歌曲吧~【 深夜歌回 36 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-01-28,https://www.youtube.com/watch?v=bH85vwUq0zM,2024-01-28T09:52:52-08:00,9694,937,166,3,true,false,false,ok,13,13,0,UgyWu5dl9006AFlN02Z4AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
QxlY3HJLkrU,【歌回】百部影片慶祝歌回🌸一起開心快樂的唱聊吧✨【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-01-24,https://www.youtube.com/watch?v=QxlY3HJLkrU,2024-01-24T08:56:59-08:00,16690,1025,135,2,true,false,false,ok,16,16,0,UgwZEZVUD9OfdGWtV6x4AaABAg,@MOMO-no3rc,true,16,,2026-05-27T04:50:28.595Z
bw4dxLUFI2k,【歌回】周末深夜歌回🌸安心放鬆的睡眠吧~【 深夜歌回 35 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-01-21,https://www.youtube.com/watch?v=bw4dxLUFI2k,2024-01-21T10:04:20-08:00,10133,1193,185,3,true,false,false,ok,13,13,0,UgzxpnYnHLMTMX1pqz14AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
eZegoC13o4g,【歌回】一周年慶祝歌回✨和大家一起回顧成長吧.ᐟ.ᐟ【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-01-17,https://www.youtube.com/watch?v=eZegoC13o4g,2024-01-17T09:04:21-08:00,16749,1423,204,2,true,false,false,ok,22,22,0,UgxBAQqvPdpli-OYrop4AaABAg,@MOMO-no3rc,true,22,,2026-05-27T04:50:28.595Z
AxhneOh3TOQ,【歌回】周末深夜歌回🌸唱些沉澱放鬆的歌曲吧！【 深夜歌回 34 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-01-14,https://www.youtube.com/watch?v=AxhneOh3TOQ,2024-01-14T10:09:54-08:00,10323,1069,157,4,true,false,false,ok,17,17,0,UgzOIxnOT4sQhIbjvNV4AaABAg,@MOMO-no3rc,true,17,,2026-05-27T04:50:28.595Z
UgVhD96gyQY,【歌回】音綾 戀愛歌回❤️唱唱經典又好聽的情歌🌸【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-01-10,https://www.youtube.com/watch?v=UgVhD96gyQY,2024-01-10T08:35:40-08:00,15599,1069,169,4,true,false,false,ok,25,25,0,Ugwhlso8pWGtByBNPmV4AaABAg,@MOMO-no3rc,true,25,,2026-05-27T04:50:28.595Z
15WKwsCFvFw,【歌回】周末深夜歌回🌸最近過得如何呢？願你們都有個美好幸福的夢❤️【 深夜歌回 33 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-01-07,https://www.youtube.com/watch?v=15WKwsCFvFw,2024-01-07T10:03:16-08:00,10445,958,162,4,true,false,false,ok,16,16,0,UgzWFOwaLTFawZJJVbl4AaABAg,@MOMO-no3rc,true,16,,2026-05-27T04:50:28.595Z
0jv_XD0LH5M,【歌回】數字歌回🌸用甜甜的一首歌，喚起滿滿的回憶及感動！❤️【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2024-01-03,https://www.youtube.com/watch?v=0jv_XD0LH5M,2024-01-03T08:34:21-08:00,15426,1111,178,2,true,false,false,ok,20,20,0,UgxcPEq-_MJtKFvtfv54AaABAg,@MOMO-no3rc,true,20,,2026-05-27T04:50:28.595Z
uP6ZqojONEE,【歌回】火鍋暖暖歌回🌸一邊聊天一邊加料理進去吧❤️【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-12-27,https://www.youtube.com/watch?v=uP6ZqojONEE,2023-12-27T08:41:10-08:00,15936,1013,138,3,true,false,false,ok,25,25,0,UgzQF7UygaifpRfWsgh4AaABAg,@MOMO-no3rc,true,25,,2026-05-27T04:50:28.595Z
3YCZ0OdXRSo,【歌回】聖誕歌回🌸在平安夜，陪你們一起溫暖過節🎄【 深夜歌回 32 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-12-24,https://www.youtube.com/watch?v=3YCZ0OdXRSo,2023-12-24T10:38:53-08:00,12506,1275,177,3,true,false,false,ok,25,25,0,Ugwv7Y5K2-Lfe6zdATZ4AaABAg,@MOMO-no3rc,true,25,,2026-05-27T04:50:28.595Z
UdjXzDiXNzU,【歌回】5000訂閱慶祝歌回🌸一起度過這美好的一天吧！衷心感謝大家！【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-12-20,https://www.youtube.com/watch?v=UdjXzDiXNzU,2023-12-20T08:51:39-08:00,16301,1338,205,8,true,false,false,ok,25,25,0,Ugzijalpy7kgLyhLmKJ4AaABAg,@MOMO-no3rc,true,25,,2026-05-27T04:50:28.595Z
5fGlMyE-lg0,【歌回】週末深夜歌回🌸唱唱溫柔又懷念的歌，伴你入眠🎤【 深夜歌回 31 ｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-12-17,https://www.youtube.com/watch?v=5fGlMyE-lg0,2023-12-17T10:31:57-08:00,12034,1340,194,5,true,false,false,ok,21,21,0,Ugw8BE4oUFm75N92X-F4AaABAg,@MOMO-no3rc,true,21,,2026-05-27T04:50:28.595Z
1eFQfanhpJ0,【歌回】周杰倫歌回🌸經典不敗！經典流行歌曲 一起回味吧✨【Jay Chou｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-12-13,https://www.youtube.com/watch?v=1eFQfanhpJ0,2023-12-13T08:58:28-08:00,16761,1102,151,5,true,false,false,ok,9,9,0,Ugzwx3pTLjEQn6pVK8J4AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
AdrwB-X52kg,【歌回】週末深夜歌回🌸半夜睡不著覺~把心情輕輕哼成歌~【 深夜歌回 30｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-12-10,https://www.youtube.com/watch?v=AdrwB-X52kg,2023-12-10T10:17:37-08:00,11180,1229,216,4,true,false,false,ok,24,24,0,UgyXb-78iTxmbMeOAmJ4AaABAg,@MOMO-no3rc,true,24,,2026-05-27T04:50:28.595Z
DsuZ9jyTUZY,【歌回】冬天歌回🌸天氣漸漸轉涼...是個適合吃冰淇淋的日子呢🍦【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-12-06,https://www.youtube.com/watch?v=DsuZ9jyTUZY,2023-12-06T08:03:06-08:00,13607,1202,174,2,true,false,false,ok,39,39,0,UgxVVabjHjsNZ6sRyXZ4AaABAg,@MOMO-no3rc,true,39,,2026-05-27T04:50:28.595Z
tSIpo7JAp10,【歌回】暖心歌回🌸唱唱溫柔溫暖的歌，想送給你們！【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-29,https://www.youtube.com/watch?v=tSIpo7JAp10,2023-11-29T08:39:43-08:00,16020,1386,183,3,true,false,false,ok,20,20,0,UgyXGa6eMnAVLSbGPFZ4AaABAg,@MOMO-no3rc,true,20,,2026-05-27T04:50:28.595Z
RzG4KRIqvrg,【歌回】週末深夜歌回🌸幫補輕鬆能量！希望忙碌的你有個療癒的夜晚d(`･∀･)b【 深夜歌回 29｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-26,https://www.youtube.com/watch?v=RzG4KRIqvrg,2023-11-26T10:22:40-08:00,9822,1465,251,3,true,false,false,ok,35,35,0,Ugy6rcL8CJbucyvGzW14AaABAg,@MOMO-no3rc,true,35,,2026-05-27T04:50:28.595Z
tACH1ThXfmU,【歌回】遊覽車歌回🌸旅遊團出發！經典必點台語歌曲~卡拉OK歡唱起乃⭐【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-22,https://www.youtube.com/watch?v=tACH1ThXfmU,2023-11-22T09:33:36-08:00,10407,1606,167,3,true,false,false,ok,14,14,0,Ugzfz_ShpsDiS0xkfIR4AaABAg,@MOMO-no3rc,true,14,,2026-05-27T04:50:28.595Z
ysTrGtHozxk,【歌回】週末深夜歌回🌸這禮拜辛苦了，放鬆一下聽歌聊聊吧~【 深夜歌回 28｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-19,https://www.youtube.com/watch?v=ysTrGtHozxk,2023-11-19T10:27:13-08:00,11792,1735,230,3,true,false,false,ok,20,20,0,UgzR8PTk25qPt4Y6ZO94AaABAg,@MOMO-no3rc,true,20,,2026-05-27T04:50:28.595Z
fMyvZ7zL2OI,【歌回】郭靜 郭采潔歌回🌸回憶殺！經典流行歌曲~ #初見歡迎 【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-15,https://www.youtube.com/watch?v=fMyvZ7zL2OI,2023-11-15T08:31:29-08:00,15293,1011,135,2,true,false,false,ok,19,19,0,UgwgZfOctbdP-ymhawh4AaABAg,@MOMO-no3rc,true,19,,2026-05-27T04:50:28.595Z
m-Ugs5A-aNY,【歌回】週末深夜歌回🌸夜深了！輕輕唱歌給睡不著的人聽~【 深夜歌回 27｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-12,https://www.youtube.com/watch?v=m-Ugs5A-aNY,2023-11-12T10:15:22-08:00,10935,1432,210,5,true,false,false,ok,32,32,0,UgzLN3Ia4DZh04fx6Yh4AaABAg,@MOMO-no3rc,true,32,,2026-05-27T04:50:28.595Z
O28In1GgB1Q,【歌回】天使歌回🌸邁向5000訂！感謝那些曾出現在我們生命中的歌手😇【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-08,https://www.youtube.com/watch?v=O28In1GgB1Q,2023-11-08T09:22:22-08:00,18421,1392,201,5,true,false,false,ok,20,20,0,UgzbFUr-4DggZZT8bft4AaABAg,@MOMO-no3rc,true,20,,2026-05-27T04:50:28.595Z
4ZOapqHKeAg,【歌回】週末深夜歌回🌸邁向5000訂! 唱唱那些年經典又好聽的歌~【 深夜歌回 26｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-05,https://www.youtube.com/watch?v=4ZOapqHKeAg,2023-11-05T10:17:33-08:00,11069,1344,219,4,true,false,false,ok,16,16,0,UgydxbV-yo4CwZk4AkF4AaABAg,@MOMO-no3rc,true,16,,2026-05-27T04:50:28.595Z
vlKXU37xF5c,【歌回】秋季歌回🌸天氣涼了，靠在一起就比較暖和了吧🎵唱一些抒情歌回~【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-01,https://www.youtube.com/watch?v=vlKXU37xF5c,2023-11-01T10:05:13-07:00,16608,1205,182,4,true,false,false,ok,8,8,0,UgwVi1yKZq8SE8PmXMp4AaABAg,@MOMO-no3rc,true,8,,2026-05-27T04:50:28.595Z
dElI9xb-mTc,【歌回】週末深夜歌回🌸輕輕唱些觸動人心的歌，送給你們！【 深夜歌回 25｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-10-29,https://www.youtube.com/watch?v=dElI9xb-mTc,2023-10-29T11:37:55-07:00,12225,1863,243,2,true,false,false,ok,20,20,0,UgzHndqMWHmy_PBYuAl4AaABAg,@MOMO-no3rc,true,20,,2026-05-27T04:50:28.595Z
